TOTAL VOTER TURNOUT: 12,240,190
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2026-08-04	4	0	0	27	GOGEBIC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			155			
2026-08-04	4	0	0	27	GOGEBIC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			747			
2026-08-04	4	0	0	27	GOGEBIC	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	27	GOGEBIC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			19			
2026-08-04	4	0	0	27	GOGEBIC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			536			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			15808			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		2500			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			1509			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			6186			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			192			
2026-08-04	4	0	0	28	GRAND TRAVERSE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			3646			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			2375			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1207			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			585			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2017			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			75			
2026-08-04	4	0	0	29	GRATIOT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1328			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			2372			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		371			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			703			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2796			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			106			
2026-08-04	4	0	0	30	HILLSDALE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1733			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			3709			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		512			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			358			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			1717			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			69			
2026-08-04	4	0	0	31	HOUGHTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1312			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			2056			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1127			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			708			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2083			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			100			
2026-08-04	4	0	0	32	HURON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1928			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			47380			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		7859			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			2385			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			8347			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			220			
2026-08-04	4	0	0	33	INGHAM	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			5043			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			5113			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		988			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			1058			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			3669			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			182			
2026-08-04	4	0	0	34	IONIA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			3230			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			2337			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1104			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			545			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			1780			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			70			
2026-08-04	4	0	0	35	IOSCO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1537			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			1229			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		139			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			234			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			730			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			34			
2026-08-04	4	0	0	36	IRON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			759			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			5261			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1909			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			716			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2617			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			99			
2026-08-04	4	0	0	37	ISABELLA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1843			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			13874			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		2344			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			2329			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			7902			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			237			
2026-08-04	4	0	0	38	JACKSON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			5177			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			40091			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		5296			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			2115			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			10602			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			676			
2026-08-04	4	0	0	39	KALAMAZOO	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			6245			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			1503			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		337			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			370			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			1233			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			68			
2026-08-04	4	0	0	40	KALKASKA	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1035			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			91599			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		12798			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			6939			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			33088			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			1247			
2026-08-04	4	0	0	41	KENT	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			20635			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			369			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		40			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			52			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			198			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			5			
2026-08-04	4	0	0	42	KEWEENAW	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			136			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			984			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		165			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			228			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			703			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			33			
2026-08-04	4	0	0	43	LAKE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			781			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			6486			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		2434			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			1711			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			6439			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			194			
2026-08-04	4	0	0	44	LAPEER	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			5242			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			5591			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		545			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			428			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2003			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			69			
2026-08-04	4	0	0	45	LEELANAU	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1129			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			8209			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1702			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			1323			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			5410			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			154			
2026-08-04	4	0	0	46	LENAWEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			2695			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			23943			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		5395			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			3912			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			14723			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			255			
2026-08-04	4	0	0	47	LIVINGSTON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			9677			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			343			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		58			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			141			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			365			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			12			
2026-08-04	4	0	0	48	LUCE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			252			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			1211			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		225			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			280			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			784			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			29			
2026-08-04	4	0	0	49	MACKINAC	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			698			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			95338			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		16836			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			10005			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			39949			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			661			
2026-08-04	4	0	0	50	MACOMB	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			29673			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			3241			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		593			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			483			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			1445			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			57			
2026-08-04	4	0	0	51	MANISTEE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			1231			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			10741			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		1580			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			851			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2948			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			148			
2026-08-04	4	0	0	52	MARQUETTE	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647424	Johnson	Perry			2439			
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647216	Benson	Jocelyn			3271			
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647228	Swanson	Christopher	Robert		446			
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647259	Cox	Mike			697			
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647295	James	John			2195			
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647345	WRITE-IN				0	Y		
2026-08-04	4	0	0	53	MASON	GOVERNOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647356	Nesbitt	Aric			92			
