page	x	y	w	h	text
2	0.609084965289269	0.7629801308755655	0.016957932067432013	0.2153042432996961	U.S. Representative in Congress - District No. 4
2	0.585817016427617	0.8864376943367407	0.015823416401156365	0.09194298638237852	(REP) Zuhdi Jasser *
2	0.5620300708298545	0.8938953493407977	0.015037602486370316	0.08430232577853736	(DEM) Kai Newkirk
2	0.5382754688947726	0.8820795468932808	0.016365419017325245	0.09626671685112842	(DEM) Greg Stanton *
2	0.5162408570737598	0.8864500724503859	0.01590119094299758	0.09049345228407113	(NOL) Tisha Benoit *
2	0.4922739302710536	0.8893566944632915	0.016494162305653592	0.08908192104763457	(NOL) John Fillmore
2	0.46274307564625144	0.7629931776880369	0.01728932703141689	0.21384685940212678	U.S. Representative in Congress - District No. 5
2	0.4377419167374659	0.8834893318453729	0.018198051727075393	0.0949554867214627	(REP) Daniel Keenan
2	0.41655708837089356	0.8922357385964984	0.01592112548059693	0.0861306338840061	(REP) Mark Lamb *
2	0.39263777724152227	0.8907597313356805	0.018072489868822705	0.08772562662760408	(DEM) Brian Hualde
2	0.3703007466706588	0.8924418634099127	0.013157905606057119	0.08575581020779077	(DEM) Chris James
2	0.3457398906866914	0.8806456331608932	0.015350299258883926	0.09769694858127176	(DEM) Elizabeth Lee*
2	0.3161410967850407	0.762980334752082	0.017268324241363764	0.21384535047743058	U.S. Representative in Congress - District No. 6
2	0.29311470089852687	0.8719337615311492	0.015334963626998821	0.10637777540418836	(REP) Juan Ciscomani *
