page	x	y	w	h	text
1	0.6511627905209957	0.8834586454260296	0.014534884558783712	0.00939849880959498	--
1	0.3502907029881587	0.033834552444138355	0.3023255750868056	0.018797060740079807	STATE OF ARIZONA OFFICIAL CANVASS
1	0.41569767959356574	0.05827065740955628	0.17151162041558154	0.015037632674621992	2026 Primary Election - Jul 21, 2026
1	0.37790698374938175	0.07518794228604886	0.24709301418728297	0.01315795020233812	Compiled and Issued by the Arızona Secretary ot State
1	0.6046511632240315	0.10902255462213528	0.018895348442925286	0.011278199120391186	Glla
1	0.5072674416649949	0.10714284771541993	0.08430232577853736	0.013157913153120093	Graham Greenlee
1	0.4113372106087933	0.10714284802870322	0.08430232577853736	0.013157913153120093	La Paz Maricopa
1	0.6016258111975791	0.1667712901665035	0.033666981591118805	0.014201780360379668	16,833
1	0.6017441855200322	0.19172932061772985	0.027616280449761277	0.01503759974198371	7,484
1	0.6046511620033835	0.2199248102612329	0.01744186189439567	0.011278199120391186	232
1	0.6046511620407656	0.2443609012023389	0.011627908282809796	0.013157896686800896	38
1	0.6017441866316685	0.2687969896966773	0.029069766998291002	0.01503759974198371	9,318
1	0.6031976743795548	0.29699247929318795	0.018895348442925286	0.011278199120391186	353
1	0.6031976738117306	0.3214285681778868	0.03197674433390296	0.011278201864777793	34,258
1	0.6031976735494292	0.3909774406700579	0.02616279178195524	0.011278201178681058	9,242
1	0.6016536073280299	0.41325122145357884	0.027797436184353264	0.015602819868128948	3,594
1	0.6046511620649904	0.4417293222490214	0.011627908282809796	0.011278197748197938	51
1	0.6046511624071678	0.4680451124322984	0.007267442809210878	0.01127819637600469	8
1	0.6031976743008242	0.4943609001910608	0.018895348442925397	0.009398500181788116	253
1	0.6016571295142052	0.514707498158369	0.03360434638129339	0.015697785247144047	13,148
1	0.6046511629032153	0.5883458608627175	0.033430233001709	0.01127820323697093	38.38%
1	0.603197673399692	0.6522556379053497	0.013081396950615831	0.011278197748197938	39
1	0.5537790693857735	0.16541353011960325	0.033430233001709	0.015037601114176957	10,548
1	0.555220338582887	0.19356143641595291	0.026187229156494185	0.011373367584008975	4,138
1	0.5566860459714069	0.21992481028942856	0.01744186189439556	0.011278199120391186	121
1	0.5566860457423161	0.24436090105071295	0.011627908282809796	0.011278197748197938	16
1	0.5552229505909191	0.2706393057872357	0.026182005140516385	0.011352967186797458	5,354
1	0.555232558100485	0.29699247929318795	0.018895348442925397	0.011278199120391186	198
1	0.555232557532661	0.32142856811523013	0.03197674433390296	0.011278201864777793	20,375
1	0.5537790689757008	0.3872180420838953	0.027616280449761277	0.01503759974198371	4,016
1	0.5537558881572175	0.4134623506191558	0.027662641737196125	0.015180561696882755	1,290
1	0.5566860459748741	0.44172932225372064	0.011627908282809796	0.011278197748197938	14
1	0.5552325571751281	0.49248120178379573	0.013081396950615831	0.011278197748198049	51
1	0.5537168616859076	0.5148444712922281	0.0277406946818034	0.015423839212321488	5,374
1	0.5551157364700703	0.5859278707767978	0.035117363399929435	0.014234483842369472	26.38%
1	0.5537790686733473	0.6503759380945631	0.014534885618421756	0.013157898058994144	23
1	0.5566860465822125	0.7669172921995323	0.011627907223171752	0.007518799184895286	--
1	0.5058139528710496	0.16541353110645174	0.027616280449761277	0.01503759974198371	1,828
1	0.5072674424748621	0.19360902042851647	0.026162789662679042	0.013157899431187503	1,145
1	0.5058139523942775	0.21616541221548702	0.014534885618421756	0.015037596997597213	47
1	0.5072674413315864	0.24436090195297522	0.007267442809210878	0.01127819637600469	5
