record_id,campaign,office,office_types,national_endorsement,election_date,endorsing_chapters,primary_result,general_result,created_time,source_view_url,source_presence,retrieved_at
recZa0fUyCotgIkxm,Janeese Lewis George,Ward 4 seat on the District of Columbia Council.,Municipal,Endorsed 2020,2020-11-03,Metro DC,Win,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recWVjUm3sBQLMIbp,Jen McEwen,"Senate, District 7",State,Endorsed 2020,2020-11-03,Twin Ports,N/A,Win,2024-01-02T17:23:20.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recZJEjq4VA3UZkRv,John Lashlee,Mountain View City Council,Municipal,Endorsed 2020,2020-11-03,Silicon Valley,N/A,Loss,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recPLtZWdPkKCVCwk,Jovanka Beckles,"AC Transit Board, Ward 1",County,Endorsed 2020,2020-11-03,East Bay,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recr0q3hEsj7Ixw4I,Julia Salazar,State Senate,State,Endorsed 2020,2020-11-03,New York City,Win,Win,2024-01-02T17:22:53.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recuEthIF2jq1atb8,Konstantine Anthony,Burbank City Council,Municipal,Endorsed 2020,2020-11-03,Los Angeles,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec04guNLbmAEL8zl,Marcela Mitaynes,NY State Assembly district 51,State,Endorsed 2020,2020-11-03,New York City,Win,Win,2024-01-02T17:22:53.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recw6XjRhyxmaDNzR,Marquita Bradshaw,US Senate,Federal,Endorsed 2020,2020-11-03,Memphis Midsouth | Middle Tennessee | North Coast Oregon | Chattanooga | Knoxville,Win,Loss,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recIiOlwkanWrEa2J,Measure C - Rent Control Sacramento,,Municipal,Endorsed 2020,2020-11-03,Sacramento,N/A,Loss,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recu0MlL8MRYBNmLA,Nikil Saval ,"State Senate, District 1",State,Endorsed 2020,2020-11-03,Philadelphia,Win,Win,2024-01-02T17:22:53.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recJPXG0wawjjXl3X,Nithya Raman,Los Angeles City Council District 4,Municipal,Endorsed 2020,2020-11-03,Los Angeles,N/A,Win,2024-01-02T17:22:53.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recmoyVh8PtW8tt4p,No Eviction Without Representation (Yes on ballot measure),,Ballot Initiative,Endorsed 2020,2020-11-03,Boulder,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recA997vlKtcGLGZ4,"No on Ballot Question B in Montgomery County, MD",N/A - county ballot measure,Ballot Initiative | County,Endorsed 2020,2020-11-03,Metro DC,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recwXIHErnC4YbujN,"People First Portland: Yes on 5 Ballot Measures: 15$/hr minumum wage, protect tenants, restrict short term rentals, ban facial surveillance, local green new deal",,Ballot Initiative,Endorsed 2020,2020-11-03,Maine,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recF5jVVpDNAIzHq7,Phara Souffrant Forrest,"State Assembly, 57th District",State,Endorsed 2020,2020-11-03,New York City,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recQnK9R7jvgQVxSO,Preschool for All (YES),,Ballot Initiative,Endorsed 2020,2020-11-03,Portland,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recBkGdV1xqityhDV,"Proposition 15, The Schools & Communities First Act",,Ballot Initiative,Endorsed 2020,2020-11-03,Inland Empire | Los Angeles | Sacramento | East Bay,N/A,Loss,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recMHsbwZ46tDjIU4,Rashida Tlaib,"US-Congress, MI-13",Federal,Endorsed 2020,2020-11-03,Metro Detroit,Win,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec7j7ve3mycMppi3,Rick Krajewski ,"State House, District 188",State,Endorsed 2020,2020-11-03,Philadelphia,Win,Win,2024-01-02T17:22:53.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec3lRjrmPP8lGcIk,Yes on Amendment 2 - $15 Minimum Wage,,Ballot Initiative,Endorsed 2020,2020-11-03,Pinellas County | Orlando | Tampa,N/A,Win,2024-01-02T17:23:24.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recxIDj7kz6abKBrz,Zohran Mamdani,"New York State Assembly, Assembly District 36",State,Endorsed 2020,2020-11-03,New York City,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recvjWBwHbVQyTgwI,Alex Brower,"School Board, Milwaukee District 5",Municipal,Endorsed 2021,2021-04-06,Milwaukee,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec559q66D1Sg08xO,Benji Ramirez Gomez,"Common Council, Madison District 2",Municipal,Endorsed 2021,2021-04-06,Madison Area,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recZd7i8IDp84vPi8,Darrin Madison,"Supervisor, Milwaukee County District 12",Municipal,Endorsed 2021,2021-04-06,Milwaukee,Loss,Loss,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec7SG4XgfpQ3vaiP,Tessa Echeverria,"Common Council, Madison District 12",Municipal,Endorsed 2021,2021-04-06,Madison Area,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec2Rg5UtBSGYCjwG,Jen Sarduy,"City Council, Fort Worth District 2",Municipal,Endorsed 2021,2021-05-01,Fort Worth,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recgwSSCu565OXBsG,YES on Issue 3,"Ballot Measure, Cincinnati",Ballot Initiative | Municipal,Endorsed 2021,2021-05-04,Metro Cincinnati & Northern Kentucky,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recdHduhcs1Y0gHIM,Elspeth Koehle ,"City Council, Erie At-Large",Municipal,Endorsed 2021,2021-05-18,Erie,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recC14kyr9x8kelei,Karishma Mehta,State House - District 49,State,Endorsed 2021,2021-06-08,Metro DC,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recXSaMRgn7iCguSW,Adolfo Abreu,"City Council, New York District 14",Municipal,Endorsed 2021,2021-06-22,New York City,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recDPCWNgh8qu0VUt,Brandon West,"City Council, New York District 39",Municipal,Endorsed 2021,2021-06-22,New York City,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec9AVM8LlmaSvLdA,Jaslin Kaur,"City Council, New York District 23",Municipal,Endorsed 2021,2021-06-22,New York City,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recdbUfyfcLqUjDEB,Joe Bennett,"County Legislature, Onondaga District 15",County,Endorsed 2021,2021-06-22,Syracuse,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recrK831biFaHIMgK,Michael Hollingsworth,"City Council, New York District 35",Municipal,Endorsed 2021,2021-06-22,New York City,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recy5lYWcbnw0NXpi,Miranda Schubert,"City Council, Tucson Ward 6",Municipal,Endorsed 2021,2021-08-03,Tucson,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recjHXeLcdICBeBfZ,Joel Richards,"City Council, Boston District 4",Municipal,Endorsed 2021,2021-09-14,Boston,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recAcpDZztXL02ym0,Abdul Osmanu,"Legislative Council, Hamden District 3",Municipal,Endorsed 2021,2021-11-02,Connecticut,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recboxgNkESeRDtfB,Aisha Chughtai,"City Council, Minneapolis Ward 10",Municipal,Endorsed 2021,2021-11-02,Twin Cities,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recJLeaB46ErlyYwM,Alexa Avilés,"City Council, New York District 38",Municipal,Endorsed 2021,2021-11-02,New York City,Win,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recH35OFeKB57afRs,Anita Prizio,"County Council, Allegheny District 3",County,Endorsed 2021,2021-11-02,Pittsburgh,Win,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recg9HeNMXfwVJbVd,Becca Miller,"City Council, Somerville Ward 7",Municipal,Endorsed 2021,2021-11-02,Boston,Win,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recBgvZZu4vxdUEDI,Ben Ewen-Campen,"City Council, Somerville Ward 3",Municipal,Endorsed 2021,2021-11-02,Boston,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rec7CwYlC2wD4acO6,Bryan Lindstrom,"City Council, Aurora Ward 2",Municipal,Endorsed 2021,2021-11-02,Denver,Loss,Loss,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recFt7QbtpueASqdb,Charlotte Kelly," City Council, Somerville At-Large",Municipal,Endorsed 2021,2021-11-02,Boston,Loss,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recn7lQlzCME8B2Nv,Danny Nowell,"Town Council, Carrboro At-Large",Municipal,Endorsed 2021,2021-11-02,Triangle,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recWpeBTuZ0KoyrQz,Evan Holt,"City Council, Cincinnati At-Large",Municipal,Endorsed 2021,2021-11-02,Metro Cincinnati & Northern Kentucky,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recAfMYpRDeuXgzsi,Eve Seitchik,"City Council, Somerville At-Large",Municipal,Endorsed 2021,2021-11-02,Boston,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recfesuwYaOGwn0M1,George Defendini,"Common Council, Ithaca Ward 4",Municipal,Endorsed 2021,2021-11-02,Ithaca,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rectTKhQPTo6FxhTU,India Walton,"Mayor, Buffalo",Municipal,Endorsed 2021,2021-11-02,Buffalo,Win,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rechR9EcqJk8bXMIR,JT Scott,"City Council, Somerville Ward 2",Municipal,Endorsed 2021,2021-11-02,Boston,Win,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rect9l3s0E17Tgs07,Jason Chavez,"City Council, Minneapolis Ward 9",Municipal,Endorsed 2021,2021-11-02,Twin Cities,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recFHFFQA95m0Af7w,Jivan Sobrinho-Wheeler,"City Council, Cambridge",Municipal,Endorsed 2021,2021-11-02,Boston,Loss,Loss,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recUDX1171mBTq7zo,Joel Brooks,"City Council, Jersey City Ward B",Municipal,Endorsed 2021,2021-11-02,North New Jersey,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recxFBpmHW4uAhpHQ,Justin Farmer,"Legislative Council, Hamden District 5",Municipal,Endorsed 2021,2021-11-02,Connecticut,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recsgjCCrWZfQkqqp,Kendra Hicks,"City Council, Boston District 6",Municipal,Endorsed 2021,2021-11-02,Boston,Win,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recKj1KVsY36HMtlx,Kim Smith,"City Council, Rochester At-Large",Municipal,Endorsed 2021,2021-11-02,Rochester,Win,Win,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
rectZSjQ6TUfVlINh,Landis Spencer,"Board of Police Commissioners (civilian police oversight), Detroit District 6",Municipal,Endorsed 2021,2021-11-02,Metro Detroit,Win,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recdSNsXy6cvCBnso,Maddie Halpert,"Common Council, Ithaca Ward 1",Municipal,Endorsed 2021,2021-11-02,Ithaca,Loss,Loss,2024-01-02T17:17:08.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recAvUq0MJn4CvdEr,Mariam Khan,"Board of Education, Hamden",Education,Endorsed 2021,2021-11-02,Connecticut,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recaOMQ7GFaTbXKY9,NO: Proposition A,"Ballot Measure, Austin",Ballot Initiative,Endorsed 2021,2021-11-02,Austin,Win,Win,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
recuL4926aUc7CxRc,People First Bellingham - Yes on Initiative 1,"Ballot Measures, Bellingham ",Ballot Initiative | Municipal | Labor | Housing/Rent,Endorsed 2021,2021-11-02,Whatcom County,Loss,Loss,2024-01-02T17:19:07.000Z,https://airtable.com/embed/app41ni7RJppgXEBL/shrlm0oDQJkJsCnSr?backgroundColor=grayLight&viewControls=on,latest_official_views,2026-09-22T16:52:22.768948+00:00
